aX,aY,aZ,gX,gY,gZ
0.127,0.152,0.980,0.000,0.977,24.597
0.173,0.089,0.977,-0.183,0.793,14.771
0.331,0.172,0.975,0.061,0.977,20.996
0.488,0.226,0.971,0.366,1.526,39.063
0.539,0.181,0.970,0.854,2.075,54.077
0.381,0.027,0.977,1.160,2.197,63.904
-0.028,-0.071,0.453,6.714,-20.691,60.181
-0.143,0.105,1.425,7.324,-41.504,56.702
0.157,-0.046,1.096,4.578,-27.161,79.773
-0.384,-0.032,0.753,2.197,-1.099,95.154
-0.429,0.085,0.905,2.625,-8.972,110.107
-0.578,0.266,0.989,0.549,2.686,95.093
-0.401,0.240,0.949,0.610,0.977,54.199
-0.176,0.106,0.979,-0.122,0.732,14.221
-0.074,0.045,0.979,-0.488,0.000,-10.803
-0.072,0.008,0.966,-0.549,0.366,-23.621
-0.214,-0.306,1.006,-0.610,0.793,-23.193
-0.146,-0.145,0.991,-1.770,-2.441,-85.327
0.030,0.115,0.968,-1.282,-2.747,-166.870
0.061,0.069,0.979,2.136,5.554,-110.352
0.006,0.063,0.986,1.587,5.310,-47.607
-0.036,-0.024,0.960,1.221,4.517,-9.277
1.096,-1.722,0.975,1.526,5.981,18.799
0.427,-0.949,0.995,17.761,39.551,146.973
-0.044,-0.294,0.830,35.706,69.153,156.128
-0.390,0.116,0.975,4.883,8.484,85.815
-0.401,0.187,0.991,-2.136,-3.601,32.043
-0.197,0.191,0.983,4.272,9.949,5.981
-0.001,0.234,0.967,-0.610,1.160,-1.404
0.044,0.172,0.965,0.488,2.197,8.423
0.040,0.047,0.977,-0.671,0.122,16.113
0.101,-0.059,0.982,0.122,0.977,17.334
0.119,-0.047,0.972,-0.244,0.916,13.245
0.118,-0.009,0.978,-0.610,-0.305,10.864
0.175,0.054,0.976,-2.197,-2.625,9.888
0.128,0.087,0.975,-0.549,0.610,9.277
0.026,0.101,0.997,2.319,5.310,8.179
-0.005,0.066,0.984,-0.305,1.160,-0.244
-0.047,0.019,0.981,-0.732,0.366,-9.033
-0.064,-0.031,0.973,-1.099,0.183,-15.381
-0.086,-0.052,0.989,-1.282,0.366,-17.700
-0.088,-0.083,0.975,-1.221,0.427,-15.503
-0.061,-0.082,0.983,-1.099,0.244,-12.268
-0.038,-0.081,0.985,-0.854,0.244,-7.690
-0.014,-0.070,0.979,-0.671,0.244,-3.479
-0.021,-0.035,0.985,-0.488,0.488,-0.488
-0.049,-0.021,0.981,-0.549,0.549,-1.648
-0.047,-0.009,0.979,-0.916,0.610,-7.324
-0.045,-0.034,0.984,-1.160,0.183,-12.817
-0.043,-0.080,0.980,-1.038,0.366,-14.954
-0.055,-0.159,0.981,-0.916,0.549,-14.160
-0.069,-0.192,0.982,-0.793,0.427,-11.108
-0.042,-0.108,0.979,-0.610,0.793,-6.409
-0.097,-0.082,0.988,-0.549,0.854,-3.052
-0.110,-0.104,0.979,-0.854,0.061,-4.761
-0.055,-0.084,0.981,-0.732,0.183,-6.531
-0.018,-0.043,0.981,-0.427,0.488,-2.625
0.017,0.007,0.975,-0.183,0.549,5.249
0.061,0.058,0.980,-0.122,0.793,11.658
0.079,0.070,0.979,-0.244,1.038,15.015
0.086,0.051,0.993,0.183,0.732,14.343
0.088,0.020,0.959,-0.122,0.732,8.850
0.081,0.004,0.989,-0.549,0.305,0.732
0.080,-0.027,0.971,-0.671,0.488,-4.700
0.069,-0.016,0.986,-0.732,0.549,-6.714
0.051,-0.004,0.982,-0.854,0.610,-7.080
-0.000,-0.010,0.974,-0.793,0.366,-7.690
-0.035,-0.025,0.987,-0.854,0.427,-10.193
-0.041,-0.047,0.975,-1.038,0.427,-14.160
-0.037,-0.056,0.995,-0.854,0.305,-15.503
-0.018,-0.096,0.973,-0.916,0.244,-13.184
-0.026,-0.127,0.982,-1.038,0.671,-8.911
-0.022,-0.123,0.980,-0.671,0.427,-3.967
0.005,-0.090,0.976,-0.427,0.488,0.122
0.041,-0.070,0.982,-0.244,0.671,5.432
0.048,-0.069,0.978,-0.244,0.610,11.963
0.016,-0.042,0.980,0.000,0.793,16.602
-0.045,0.004,0.993,0.244,1.038,17.395
